ticker,date,close
MSFT,2015-06-02,46.92
MSFT,2015-06-01,47.23
MSFT,2015-05-29,46.86
MSFT,2015-05-28,47.45
MSFT,2015-05-27,47.61
MSFT,2015-05-26,46.59
MSFT,2015-05-22,46.9
MSFT,2015-05-21,47.42
MSFT,2015-05-20,47.58
MSFT,2015-05-19,47.58
MSFT,2015-05-18,48.01
MSFT,2015-05-15,48.295
MSFT,2015-05-14,48.72
MSFT,2015-05-13,47.625
MSFT,2015-05-12,47.35
MSFT,2015-05-11,47.37
MSFT,2015-05-08,47.75
MSFT,2015-05-07,46.7
MSFT,2015-05-06,46.28
MSFT,2015-05-05,47.6
MSFT,2015-05-04,48.24
MSFT,2015-05-01,48.655
MSFT,2015-04-30,48.64
MSFT,2015-04-29,49.06
MSFT,2015-04-28,49.155
MSFT,2015-04-27,48.03
MSFT,2015-04-24,47.87
MSFT,2015-04-23,43.34
MSFT,2015-04-22,42.985
MSFT,2015-04-21,42.635
MSFT,2015-04-20,42.905
MSFT,2015-04-17,41.615
MSFT,2015-04-16,42.16
MSFT,2015-04-15,42.255
MSFT,2015-04-14,41.65
MSFT,2015-04-13,41.76
MSFT,2015-04-10,41.72
MSFT,2015-04-09,41.48
MSFT,2015-04-08,41.42
MSFT,2015-04-07,41.53
MSFT,2015-04-06,41.545
MSFT,2015-04-02,40.29
MSFT,2015-04-01,40.72
MSFT,2015-03-31,40.655
MSFT,2015-03-30,40.96
MSFT,2015-03-27,40.97
MSFT,2015-03-26,41.21
MSFT,2015-03-25,41.46
MSFT,2015-03-24,42.9
MSFT,2015-03-23,42.855
MSFT,2015-03-20,42.88
MSFT,2015-03-19,42.285
MSFT,2015-03-18,42.5
MSFT,2015-03-17,41.695
MSFT,2015-03-16,41.56
MSFT,2015-03-13,41.38
MSFT,2015-03-12,41.02
MSFT,2015-03-11,41.98
MSFT,2015-03-10,42.03
MSFT,2015-03-09,42.85
MSFT,2015-03-06,42.36
MSFT,2015-03-05,43.11
MSFT,2015-03-04,43.055
MSFT,2015-03-03,43.28
MSFT,2015-03-02,43.88
MSFT,2015-02-27,43.85
MSFT,2015-02-26,44.055
MSFT,2015-02-25,43.99
MSFT,2015-02-24,44.09
MSFT,2015-02-23,44.15
MSFT,2015-02-20,43.855
MSFT,2015-02-19,43.5
MSFT,2015-02-18,43.53
MSFT,2015-02-17,43.58
MSFT,2015-02-13,43.87
MSFT,2015-02-12,43.09
MSFT,2015-02-11,42.38
MSFT,2015-02-10,42.6
MSFT,2015-02-09,42.36
MSFT,2015-02-06,42.41
MSFT,2015-02-05,42.45
MSFT,2015-02-04,41.84
MSFT,2015-02-03,41.6
MSFT,2015-02-02,41.28
MSFT,2015-01-30,40.4
MSFT,2015-01-29,42.01
MSFT,2015-01-28,41.19
MSFT,2015-01-27,42.66
MSFT,2015-01-26,47.01
MSFT,2015-01-23,47.18
MSFT,2015-01-22,47.13
MSFT,2015-01-21,45.92
MSFT,2015-01-20,46.39
MSFT,2015-01-16,46.24
MSFT,2015-01-15,45.48
MSFT,2015-01-14,45.955
MSFT,2015-01-13,46.355
MSFT,2015-01-12,46.6
MSFT,2015-01-09,47.19
MSFT,2015-01-08,47.59
MSFT,2015-01-07,46.23
MSFT,2015-01-06,45.65
MSFT,2015-01-05,46.325
MSFT,2015-01-02,46.76
MSFT,2014-12-31,46.45
MSFT,2014-12-30,47.02
MSFT,2014-12-29,47.45
MSFT,2014-12-26,47.88
MSFT,2014-12-24,48.14
MSFT,2014-12-23,48.45
MSFT,2014-12-22,47.98
MSFT,2014-12-19,47.66
MSFT,2014-12-18,47.52
MSFT,2014-12-17,45.74
MSFT,2014-12-16,45.16
MSFT,2014-12-15,46.67
MSFT,2014-12-12,46.95
MSFT,2014-12-11,47.17
MSFT,2014-12-10,46.9
MSFT,2014-12-09,47.59
MSFT,2014-12-08,47.695
MSFT,2014-12-05,48.42
MSFT,2014-12-04,48.84
MSFT,2014-12-03,48.08
MSFT,2014-12-02,48.46
MSFT,2014-12-01,48.62
MSFT,2014-11-28,47.81
MSFT,2014-11-26,47.75
MSFT,2014-11-25,47.47
MSFT,2014-11-24,47.59
MSFT,2014-11-21,47.98
MSFT,2014-11-20,48.7
MSFT,2014-11-19,48.22
MSFT,2014-11-18,48.74
MSFT,2014-11-17,49.46
MSFT,2014-11-14,49.58
MSFT,2014-11-13,49.61
MSFT,2014-11-12,48.78
MSFT,2014-11-11,48.87
MSFT,2014-11-10,48.89
MSFT,2014-11-07,48.68
MSFT,2014-11-06,48.7
MSFT,2014-11-05,47.86
MSFT,2014-11-04,47.57
MSFT,2014-11-03,47.44
MSFT,2014-10-31,46.95
MSFT,2014-10-30,46.05
MSFT,2014-10-29,46.62
MSFT,2014-10-28,46.49
MSFT,2014-10-27,45.91
MSFT,2014-10-24,46.13
MSFT,2014-10-23,45.02
MSFT,2014-10-22,44.38
MSFT,2014-10-21,44.88
MSFT,2014-10-20,44.08
MSFT,2014-10-17,43.63
MSFT,2014-10-16,42.74
MSFT,2014-10-15,43.22
MSFT,2014-10-14,43.73
MSFT,2014-10-13,43.65
MSFT,2014-10-10,44.03
MSFT,2014-10-09,45.85
MSFT,2014-10-08,46.78
MSFT,2014-10-07,45.53
MSFT,2014-10-06,46.09
MSFT,2014-10-03,46.09
MSFT,2014-10-02,45.76
MSFT,2014-10-01,45.9
MSFT,2014-09-30,46.36
MSFT,2014-09-29,46.44
MSFT,2014-09-26,46.41
MSFT,2014-09-25,46.04
MSFT,2014-09-24,47.08
MSFT,2014-09-23,46.56
MSFT,2014-09-22,47.06
MSFT,2014-09-19,47.52
MSFT,2014-09-18,46.68
MSFT,2014-09-17,46.52
MSFT,2014-09-16,46.76
MSFT,2014-09-15,46.24
MSFT,2014-09-12,46.695
MSFT,2014-09-11,47
MSFT,2014-09-10,46.84
MSFT,2014-09-09,46.76
MSFT,2014-09-08,46.47
MSFT,2014-09-05,45.91
MSFT,2014-09-04,45.26
MSFT,2014-09-03,44.96
MSFT,2014-09-02,45.09
MSFT,2014-08-29,45.43
MSFT,2014-08-28,44.88
MSFT,2014-08-27,44.87
MSFT,2014-08-26,45.005
MSFT,2014-08-25,45.17
MSFT,2014-08-22,45.15
MSFT,2014-08-21,45.22
MSFT,2014-08-20,44.95
MSFT,2014-08-19,45.33
MSFT,2014-08-18,45.11
MSFT,2014-08-15,44.79
MSFT,2014-08-14,44.27
MSFT,2014-08-13,44.08
MSFT,2014-08-12,43.52
MSFT,2014-08-11,43.2
MSFT,2014-08-08,43.2
MSFT,2014-08-07,43.23
MSFT,2014-08-06,42.74
MSFT,2014-08-05,43.08
MSFT,2014-08-04,43.37
MSFT,2014-08-01,42.86
MSFT,2014-07-31,43.16
MSFT,2014-07-30,43.5785
MSFT,2014-07-29,43.885
MSFT,2014-07-28,43.97
MSFT,2014-07-25,44.5
MSFT,2014-07-24,44.4
MSFT,2014-07-23,44.87
MSFT,2014-07-22,44.83
MSFT,2014-07-21,44.835
MSFT,2014-07-18,44.69
MSFT,2014-07-17,44.53
MSFT,2014-07-16,44.08
MSFT,2014-07-15,42.45
MSFT,2014-07-14,42.14
MSFT,2014-07-11,42.09
MSFT,2014-07-10,41.685
MSFT,2014-07-09,41.67
MSFT,2014-07-08,41.78
MSFT,2014-07-07,41.99
MSFT,2014-07-03,41.8
MSFT,2014-07-02,41.9
MSFT,2014-07-01,41.87
MSFT,2014-06-30,41.7
MSFT,2014-06-27,42.25
MSFT,2014-06-26,41.72
MSFT,2014-06-25,42.03
MSFT,2014-06-24,41.745
MSFT,2014-06-23,41.99
MSFT,2014-06-20,41.68
MSFT,2014-06-19,41.51
MSFT,2014-06-18,41.65
MSFT,2014-06-17,41.68
MSFT,2014-06-16,41.5
MSFT,2014-06-13,41.23
MSFT,2014-06-12,40.58
MSFT,2014-06-11,40.86
MSFT,2014-06-10,41.11
MSFT,2014-06-09,41.27
MSFT,2014-06-06,41.48
MSFT,2014-06-05,41.21
MSFT,2014-06-04,40.32
MSFT,2014-06-03,40.29
MSFT,2014-06-02,40.79
MSFT,2014-05-30,40.94
MSFT,2014-05-29,40.34
MSFT,2014-05-28,40.01
MSFT,2014-05-27,40.19
MSFT,2014-05-23,40.12
MSFT,2014-05-22,40.1
MSFT,2014-05-21,40.35
MSFT,2014-05-20,39.68
MSFT,2014-05-19,39.75
MSFT,2014-05-16,39.83
MSFT,2014-05-15,39.6
MSFT,2014-05-14,40.24
MSFT,2014-05-13,40.42
MSFT,2014-05-12,39.97
MSFT,2014-05-09,39.54
MSFT,2014-05-08,39.64
MSFT,2014-05-07,39.425
MSFT,2014-05-06,39.06
MSFT,2014-05-05,39.43
MSFT,2014-05-02,39.69
MSFT,2014-05-01,40
MSFT,2014-04-30,40.4
MSFT,2014-04-29,40.51
MSFT,2014-04-28,40.87
MSFT,2014-04-25,39.91
MSFT,2014-04-24,39.86
MSFT,2014-04-23,39.69
MSFT,2014-04-22,39.99
MSFT,2014-04-21,39.94
MSFT,2014-04-17,40.01
MSFT,2014-04-16,40.4
MSFT,2014-04-15,39.75
MSFT,2014-04-14,39.18
MSFT,2014-04-11,39.209
MSFT,2014-04-10,39.36
MSFT,2014-04-09,40.47
MSFT,2014-04-08,39.82
MSFT,2014-04-07,39.8
MSFT,2014-04-04,39.87
MSFT,2014-04-03,41.01
MSFT,2014-04-02,41.35
MSFT,2014-04-01,41.42
MSFT,2014-03-31,40.99
MSFT,2014-03-28,40.3
MSFT,2014-03-27,39.36
MSFT,2014-03-26,39.79
MSFT,2014-03-25,40.34
MSFT,2014-03-24,40.5
MSFT,2014-03-21,40.16
MSFT,2014-03-20,40.33
MSFT,2014-03-19,39.27
MSFT,2014-03-18,39.55
MSFT,2014-03-17,38.05
MSFT,2014-03-14,37.7
MSFT,2014-03-13,37.89
MSFT,2014-03-12,38.27
MSFT,2014-03-11,38.02
MSFT,2014-03-10,37.82
MSFT,2014-03-07,37.9
MSFT,2014-03-06,38.15
MSFT,2014-03-05,38.11
MSFT,2014-03-04,38.41
MSFT,2014-03-03,37.78
MSFT,2014-02-28,38.31
MSFT,2014-02-27,37.86
MSFT,2014-02-26,37.47
MSFT,2014-02-25,37.54
MSFT,2014-02-24,37.69
MSFT,2014-02-21,37.98
MSFT,2014-02-20,37.75
MSFT,2014-02-19,37.51
MSFT,2014-02-18,37.42
MSFT,2014-02-14,37.62
MSFT,2014-02-13,37.61
MSFT,2014-02-12,37.47
MSFT,2014-02-11,37.175
MSFT,2014-02-10,36.8
MSFT,2014-02-07,36.56
MSFT,2014-02-06,36.18
MSFT,2014-02-05,35.82
MSFT,2014-02-04,36.35
MSFT,2014-02-03,36.48
MSFT,2014-01-31,37.84
MSFT,2014-01-30,36.86
MSFT,2014-01-29,36.66
MSFT,2014-01-28,36.27
MSFT,2014-01-27,36.03
MSFT,2014-01-24,36.805
MSFT,2014-01-23,36.055
MSFT,2014-01-22,35.93
MSFT,2014-01-21,36.17
MSFT,2014-01-17,36.38
MSFT,2014-01-16,36.89
MSFT,2014-01-15,36.76
MSFT,2014-01-14,35.78
MSFT,2014-01-13,34.98
MSFT,2014-01-10,36.04
MSFT,2014-01-09,35.53
MSFT,2014-01-08,35.76
MSFT,2014-01-07,36.41
MSFT,2014-01-06,36.13
MSFT,2014-01-03,36.91
MSFT,2014-01-02,37.16
MSFT,2013-12-31,37.41
MSFT,2013-12-30,37.29
MSFT,2013-12-27,37.29
MSFT,2013-12-26,37.44
MSFT,2013-12-24,37.08
MSFT,2013-12-23,36.62
MSFT,2013-12-20,36.8
MSFT,2013-12-19,36.25
MSFT,2013-12-18,36.58
MSFT,2013-12-17,36.52
MSFT,2013-12-16,36.885
MSFT,2013-12-13,36.69
MSFT,2013-12-12,37.22
MSFT,2013-12-11,37.61
MSFT,2013-12-10,38.11
MSFT,2013-12-09,38.705
MSFT,2013-12-06,38.36
MSFT,2013-12-05,38
MSFT,2013-12-04,38.94
MSFT,2013-12-03,38.31
MSFT,2013-12-02,38.45
MSFT,2013-11-29,38.13
MSFT,2013-11-27,37.6
MSFT,2013-11-26,37.35
MSFT,2013-11-25,37.64
MSFT,2013-11-22,37.57
MSFT,2013-11-21,37.4
MSFT,2013-11-20,37.08
MSFT,2013-11-19,36.74
MSFT,2013-11-18,37.2
MSFT,2013-11-15,37.841
MSFT,2013-11-14,38.021
MSFT,2013-11-13,38.155
MSFT,2013-11-12,37.36
MSFT,2013-11-11,37.59
MSFT,2013-11-08,37.78
MSFT,2013-11-07,37.5
MSFT,2013-11-06,38.18
MSFT,2013-11-05,36.64
MSFT,2013-11-04,35.94
MSFT,2013-11-01,35.525
MSFT,2013-10-31,35.405
MSFT,2013-10-30,35.54
MSFT,2013-10-29,35.52
MSFT,2013-10-28,35.57
MSFT,2013-10-25,35.73
MSFT,2013-10-24,33.72
MSFT,2013-10-23,33.76
MSFT,2013-10-22,34.58
MSFT,2013-10-21,34.99
MSFT,2013-10-18,34.96
MSFT,2013-10-17,34.92
MSFT,2013-10-16,34.64
MSFT,2013-10-15,34.49
MSFT,2013-10-14,34.45
MSFT,2013-10-11,34.13
MSFT,2013-10-10,33.76
MSFT,2013-10-09,33.07
MSFT,2013-10-08,33.01
MSFT,2013-10-07,33.3
MSFT,2013-10-04,33.88
MSFT,2013-10-03,33.86
MSFT,2013-10-02,33.92
MSFT,2013-10-01,33.58
MSFT,2013-09-30,33.28
MSFT,2013-09-27,33.27
MSFT,2013-09-26,32.77
MSFT,2013-09-25,32.505
MSFT,2013-09-24,32.455
MSFT,2013-09-23,32.74
MSFT,2013-09-20,32.791
MSFT,2013-09-19,33.64
MSFT,2013-09-18,33.32
MSFT,2013-09-17,32.93
MSFT,2013-09-16,32.801
MSFT,2013-09-13,33.03
MSFT,2013-09-12,32.69
MSFT,2013-09-11,32.74
MSFT,2013-09-10,32.39
MSFT,2013-09-09,31.655
MSFT,2013-09-06,31.152
MSFT,2013-09-05,31.235
MSFT,2013-09-04,31.195
MSFT,2013-09-03,31.88
MSFT,2013-08-30,33.4
MSFT,2013-08-29,33.55
MSFT,2013-08-28,33.02
MSFT,2013-08-27,33.26
MSFT,2013-08-26,34.15
MSFT,2013-08-23,34.75
MSFT,2013-08-22,32.39
MSFT,2013-08-21,31.61
MSFT,2013-08-20,31.62
MSFT,2013-08-19,31.393
MSFT,2013-08-16,31.8
MSFT,2013-08-15,31.79
MSFT,2013-08-14,32.35
MSFT,2013-08-13,32.23
MSFT,2013-08-12,32.87
MSFT,2013-08-09,32.7
MSFT,2013-08-08,32.89
MSFT,2013-08-07,32.063
MSFT,2013-08-06,31.58
MSFT,2013-08-05,31.7
MSFT,2013-08-02,31.89
MSFT,2013-08-01,31.67
MSFT,2013-07-31,31.84
MSFT,2013-07-30,31.85
MSFT,2013-07-29,31.54
MSFT,2013-07-26,31.62
MSFT,2013-07-25,31.39
MSFT,2013-07-24,31.96
MSFT,2013-07-23,31.82
MSFT,2013-07-22,32.01
MSFT,2013-07-19,31.4
MSFT,2013-07-18,35.44
MSFT,2013-07-17,35.74
MSFT,2013-07-16,36.27
MSFT,2013-07-15,36.17
MSFT,2013-07-12,35.67
MSFT,2013-07-11,35.685
MSFT,2013-07-10,34.7
MSFT,2013-07-09,34.35
MSFT,2013-07-08,34.325
MSFT,2013-07-05,34.21
MSFT,2013-07-03,34.01
MSFT,2013-07-02,33.94
MSFT,2013-07-01,34.36
MSFT,2013-06-28,34.545
MSFT,2013-06-27,34.62
MSFT,2013-06-26,34.35
MSFT,2013-06-25,33.67
MSFT,2013-06-24,33.715
MSFT,2013-06-21,33.265
MSFT,2013-06-20,33.49
MSFT,2013-06-19,34.59
MSFT,2013-06-18,34.98
MSFT,2013-06-17,35
MSFT,2013-06-14,34.4
MSFT,2013-06-13,34.715
MSFT,2013-06-12,35
MSFT,2013-06-11,34.84
MSFT,2013-06-10,35.47
MSFT,2013-06-07,35.67
MSFT,2013-06-06,34.96
MSFT,2013-06-05,34.78
MSFT,2013-06-04,34.99
MSFT,2013-06-03,35.59
MSFT,2013-05-31,34.9
MSFT,2013-05-30,35.03
MSFT,2013-05-29,34.88
MSFT,2013-05-28,35.02
MSFT,2013-05-24,34.269
MSFT,2013-05-23,34.15
MSFT,2013-05-22,34.61
MSFT,2013-05-21,34.85
MSFT,2013-05-20,35.08
MSFT,2013-05-17,34.87
MSFT,2013-05-16,34.08
MSFT,2013-05-15,33.845
MSFT,2013-05-14,33.53
MSFT,2013-05-13,33.03
MSFT,2013-05-10,32.69
MSFT,2013-05-09,32.66
MSFT,2013-05-08,32.99
MSFT,2013-05-07,33.31
MSFT,2013-05-06,33.75
MSFT,2013-05-03,33.49
MSFT,2013-05-02,33.16
MSFT,2013-05-01,32.72
MSFT,2013-04-30,33.1
MSFT,2013-04-29,32.61
MSFT,2013-04-26,31.79
MSFT,2013-04-25,31.94
MSFT,2013-04-24,31.76
MSFT,2013-04-23,30.6
MSFT,2013-04-22,30.8
MSFT,2013-04-19,29.765
MSFT,2013-04-18,28.79
MSFT,2013-04-17,28.825
MSFT,2013-04-16,28.97
MSFT,2013-04-15,28.69
MSFT,2013-04-12,28.79
MSFT,2013-04-11,28.935
MSFT,2013-04-10,30.28
MSFT,2013-04-09,29.61
MSFT,2013-04-08,28.59
MSFT,2013-04-05,28.7
MSFT,2013-04-04,28.595
MSFT,2013-04-03,28.56
MSFT,2013-04-02,28.8
MSFT,2013-04-01,28.61
MSFT,2013-03-28,28.605
MSFT,2013-03-27,28.37
MSFT,2013-03-26,28.155
MSFT,2013-03-25,28.16
MSFT,2013-03-22,28.25
MSFT,2013-03-21,28.11
MSFT,2013-03-20,28.315
MSFT,2013-03-19,28.18
MSFT,2013-03-18,28.1
MSFT,2013-03-15,28.035
MSFT,2013-03-14,28.135
MSFT,2013-03-13,27.915
MSFT,2013-03-12,27.91
MSFT,2013-03-11,27.87
MSFT,2013-03-08,28
MSFT,2013-03-07,28.14
MSFT,2013-03-06,28.09
MSFT,2013-03-05,28.35
MSFT,2013-03-04,28.15
MSFT,2013-03-01,27.95
MSFT,2013-02-28,27.8
MSFT,2013-02-27,27.81
MSFT,2013-02-26,27.37
MSFT,2013-02-25,27.37
MSFT,2013-02-22,27.76
MSFT,2013-02-21,27.49
MSFT,2013-02-20,27.87
MSFT,2013-02-19,28.045
MSFT,2013-02-15,28.01
MSFT,2013-02-14,28.04
MSFT,2013-02-13,28.03
MSFT,2013-02-12,27.88
MSFT,2013-02-11,27.86
MSFT,2013-02-08,27.55
MSFT,2013-02-07,27.283
MSFT,2013-02-06,27.34
MSFT,2013-02-05,27.495
MSFT,2013-02-04,27.44
MSFT,2013-02-01,27.93
MSFT,2013-01-31,27.45
MSFT,2013-01-30,27.85
MSFT,2013-01-29,28.01
MSFT,2013-01-28,27.911
MSFT,2013-01-25,27.88
MSFT,2013-01-24,27.63
MSFT,2013-01-23,27.61
MSFT,2013-01-22,27.15
MSFT,2013-01-18,27.25
MSFT,2013-01-17,27.25
MSFT,2013-01-16,27.04
MSFT,2013-01-15,27.21
MSFT,2013-01-14,26.89
MSFT,2013-01-11,26.83
MSFT,2013-01-10,26.46
MSFT,2013-01-09,26.7
MSFT,2013-01-08,26.55
MSFT,2013-01-07,26.69
MSFT,2013-01-04,26.74
MSFT,2013-01-03,27.25
MSFT,2013-01-02,27.62
MSFT,2012-12-31,26.7097
MSFT,2012-12-28,26.55
MSFT,2012-12-27,26.96
MSFT,2012-12-26,26.86
MSFT,2012-12-24,27.06
MSFT,2012-12-21,27.45
MSFT,2012-12-20,27.68
MSFT,2012-12-19,27.31
MSFT,2012-12-18,27.56
MSFT,2012-12-17,27.095
MSFT,2012-12-14,26.81
MSFT,2012-12-13,27.11
MSFT,2012-12-12,27.24
MSFT,2012-12-11,27.32
MSFT,2012-12-10,26.94
MSFT,2012-12-07,26.455
MSFT,2012-12-06,26.725
MSFT,2012-12-05,26.67
MSFT,2012-12-04,26.37
MSFT,2012-12-03,26.4294
MSFT,2012-11-30,26.615
MSFT,2012-11-29,26.95
MSFT,2012-11-28,27.36
MSFT,2012-11-27,27.08
MSFT,2012-11-26,27.385
MSFT,2012-11-23,27.7
MSFT,2012-11-21,26.95
MSFT,2012-11-20,26.71
MSFT,2012-11-19,26.7277
MSFT,2012-11-16,26.5209
MSFT,2012-11-15,26.6607
MSFT,2012-11-14,26.84
MSFT,2012-11-13,27.0895
MSFT,2012-11-12,28.22
MSFT,2012-11-09,28.83
MSFT,2012-11-08,28.81
MSFT,2012-11-07,29.08
MSFT,2012-11-06,29.86
MSFT,2012-11-05,29.63
MSFT,2012-11-02,29.4998
MSFT,2012-11-01,29.515
MSFT,2012-10-31,28.54
MSFT,2012-10-26,28.21
MSFT,2012-10-25,27.88
MSFT,2012-10-24,27.9019
MSFT,2012-10-23,28.047
MSFT,2012-10-22,28
MSFT,2012-10-19,28.64
MSFT,2012-10-18,29.495
MSFT,2012-10-17,29.59
MSFT,2012-10-16,29.49
MSFT,2012-10-15,29.51
MSFT,2012-10-12,29.2
MSFT,2012-10-11,28.95
MSFT,2012-10-10,28.98
MSFT,2012-10-09,29.28
MSFT,2012-10-08,29.78
MSFT,2012-10-05,29.85
MSFT,2012-10-04,30.03
MSFT,2012-10-03,29.86
MSFT,2012-10-02,29.66
MSFT,2012-10-01,29.49
MSFT,2012-09-28,29.76
MSFT,2012-09-27,30.16
MSFT,2012-09-26,30.165
MSFT,2012-09-25,30.39
MSFT,2012-09-24,30.78
MSFT,2012-09-21,31.19
MSFT,2012-09-20,31.45
MSFT,2012-09-19,31.052
MSFT,2012-09-18,31.175
MSFT,2012-09-17,31.21
MSFT,2012-09-14,31.21
MSFT,2012-09-13,30.935
MSFT,2012-09-12,30.78
MSFT,2012-09-11,30.79
MSFT,2012-09-10,30.72
MSFT,2012-09-07,30.95
MSFT,2012-09-06,31.345
MSFT,2012-09-05,30.39
MSFT,2012-09-04,30.385
MSFT,2012-08-31,30.82
MSFT,2012-08-30,30.32
MSFT,2012-08-29,30.65
MSFT,2012-08-28,30.63
MSFT,2012-08-27,30.69
MSFT,2012-08-24,30.56
MSFT,2012-08-23,30.255
MSFT,2012-08-22,30.54
MSFT,2012-08-21,30.8
MSFT,2012-08-20,30.74
MSFT,2012-08-17,30.9
MSFT,2012-08-16,30.78
MSFT,2012-08-15,30.2
MSFT,2012-08-14,30.13
MSFT,2012-08-13,30.39
MSFT,2012-08-10,30.42
MSFT,2012-08-09,30.5
MSFT,2012-08-08,30.33
MSFT,2012-08-07,30.26
MSFT,2012-08-06,29.95
MSFT,2012-08-03,29.75
MSFT,2012-08-02,29.19
MSFT,2012-08-01,29.41
MSFT,2012-07-31,29.47
MSFT,2012-07-30,29.64
MSFT,2012-07-27,29.755
MSFT,2012-07-26,29.16
MSFT,2012-07-25,28.83
MSFT,2012-07-24,29.15
MSFT,2012-07-23,29.28
MSFT,2012-07-20,30.115
MSFT,2012-07-19,30.665
MSFT,2012-07-18,30.45
MSFT,2012-07-17,29.66
MSFT,2012-07-16,29.44
MSFT,2012-07-13,29.39
MSFT,2012-07-12,28.63
MSFT,2012-07-11,29.3
MSFT,2012-07-10,29.74
MSFT,2012-07-09,30
MSFT,2012-07-06,30.185
MSFT,2012-07-05,30.7
MSFT,2012-07-03,30.76
MSFT,2012-07-02,30.56
MSFT,2012-06-29,30.59
MSFT,2012-06-28,29.91
MSFT,2012-06-27,30.17
MSFT,2012-06-26,30.02
MSFT,2012-06-25,29.865
MSFT,2012-06-22,30.7
MSFT,2012-06-21,30.135
MSFT,2012-06-20,30.93
MSFT,2012-06-19,30.7
MSFT,2012-06-18,29.84
MSFT,2012-06-15,30.02
MSFT,2012-06-14,29.34
MSFT,2012-06-13,29.13
MSFT,2012-06-12,29.29
MSFT,2012-06-11,28.895
MSFT,2012-06-08,29.65
MSFT,2012-06-07,29.23
MSFT,2012-06-06,29.35
MSFT,2012-06-05,28.505
MSFT,2012-06-04,28.55
MSFT,2012-06-01,28.45
MSFT,2012-05-31,29.19
MSFT,2012-05-30,29.34
MSFT,2012-05-29,29.56
MSFT,2012-05-25,29.06
MSFT,2012-05-24,29.07
MSFT,2012-05-23,29.11
MSFT,2012-05-22,29.76
MSFT,2012-05-21,29.75
MSFT,2012-05-18,29.27
MSFT,2012-05-17,29.72
MSFT,2012-05-16,29.9
MSFT,2012-05-15,30.21
MSFT,2012-05-14,30.68
MSFT,2012-05-11,31.16
MSFT,2012-05-10,30.74
MSFT,2012-05-09,30.76
MSFT,2012-05-08,30.5
MSFT,2012-05-07,30.65
MSFT,2012-05-04,30.98
MSFT,2012-05-03,31.76
MSFT,2012-05-02,31.8
MSFT,2012-05-01,32.01
MSFT,2012-04-30,32.015
MSFT,2012-04-27,31.98
MSFT,2012-04-26,32.11
MSFT,2012-04-25,32.2
MSFT,2012-04-24,31.92
MSFT,2012-04-23,32.12
MSFT,2012-04-20,32.42
MSFT,2012-04-19,31.01
MSFT,2012-04-18,31.14
MSFT,2012-04-17,31.44
MSFT,2012-04-16,31.075
MSFT,2012-04-13,30.81
MSFT,2012-04-12,30.975
MSFT,2012-04-11,30.345
MSFT,2012-04-10,30.47
MSFT,2012-04-09,31.1
MSFT,2012-04-05,31.52
MSFT,2012-04-04,31.21
MSFT,2012-04-03,31.94
MSFT,2012-04-02,32.29
MSFT,2012-03-30,32.255
MSFT,2012-03-29,32.12
MSFT,2012-03-28,32.19
MSFT,2012-03-27,32.52
MSFT,2012-03-26,32.59
MSFT,2012-03-23,32.01
MSFT,2012-03-22,31.995
MSFT,2012-03-21,31.91
MSFT,2012-03-20,31.99
MSFT,2012-03-19,32.2
MSFT,2012-03-16,32.6
MSFT,2012-03-15,32.85
MSFT,2012-03-14,32.77
MSFT,2012-03-13,32.67
MSFT,2012-03-12,32.04
MSFT,2012-03-09,31.99
MSFT,2012-03-08,32.01
MSFT,2012-03-07,31.84
MSFT,2012-03-06,31.555
MSFT,2012-03-05,31.8
MSFT,2012-03-02,32.075
MSFT,2012-03-01,32.29
MSFT,2012-02-29,31.74
MSFT,2012-02-28,31.87
MSFT,2012-02-27,31.35
MSFT,2012-02-24,31.48
MSFT,2012-02-23,31.37
MSFT,2012-02-22,31.27
MSFT,2012-02-21,31.44
MSFT,2012-02-17,31.25
MSFT,2012-02-16,31.285
MSFT,2012-02-15,30.05
MSFT,2012-02-14,30.25
MSFT,2012-02-13,30.58
MSFT,2012-02-10,30.495
MSFT,2012-02-09,30.77
MSFT,2012-02-08,30.66
MSFT,2012-02-07,30.35
MSFT,2012-02-06,30.2
MSFT,2012-02-03,30.24
MSFT,2012-02-02,29.95
MSFT,2012-02-01,29.89
MSFT,2012-01-31,29.53
MSFT,2012-01-30,29.61
MSFT,2012-01-27,29.23
MSFT,2012-01-26,29.5
MSFT,2012-01-25,29.56
MSFT,2012-01-24,29.34
MSFT,2012-01-23,29.73
MSFT,2012-01-20,29.71
MSFT,2012-01-19,28.12
MSFT,2012-01-18,28.23
MSFT,2012-01-17,28.255
MSFT,2012-01-13,28.25
MSFT,2012-01-12,28
MSFT,2012-01-11,27.72
MSFT,2012-01-10,27.84
MSFT,2012-01-09,27.74
MSFT,2012-01-06,28.105
MSFT,2012-01-05,27.68
MSFT,2012-01-04,27.4
MSFT,2012-01-03,26.765
MSFT,2011-12-30,25.96
MSFT,2011-12-29,26.02
MSFT,2011-12-28,25.82
MSFT,2011-12-27,26.04
MSFT,2011-12-23,26.03
MSFT,2011-12-22,25.81
MSFT,2011-12-21,25.76
MSFT,2011-12-20,26.025
MSFT,2011-12-19,25.53
MSFT,2011-12-16,26
MSFT,2011-12-15,25.56
MSFT,2011-12-14,25.59
MSFT,2011-12-13,25.76
MSFT,2011-12-12,25.51
MSFT,2011-12-09,25.7
MSFT,2011-12-08,25.4
MSFT,2011-12-07,25.6
